date,RIDGE,BOOST,OLS,ENSEMBLE,EW,BTC,MV_OPT,RISK_PARITY_ML,RISK_PARITY_EW,VOL_TARGET_EW,VOL_TARGET_ML
2025-02-25,0.0,0.0,0.0,0.0,-44.89210944436137,-17.3257178654406,-15.155761432605408,-49.36763242860646,-56.82460166723591,-30.01588362529673,-16.603240721290042
2025-02-26,0.0,0.0,0.0,0.0,-45.21677418234162,-21.51234503390946,-13.034829291179301,-49.27046885013642,-56.73664433486565,-30.373045566228562,-16.526420610047516
2025-02-27,0.0,0.0,0.0,0.0,-44.58852492687835,-21.026305666095666,0.0,-48.138938918433055,-57.54185110124198,-29.82552937894154,-11.009976039296127
2025-02-28,-0.6650431951461118,0.0,-0.634098309612726,-0.7090313508918172,-44.83325784594433,-21.33143599125739,-2.277271538163027,-48.723412364617154,-57.40449590888823,-30.034039440669346,-12.520430997678545
2025-03-01,-3.330128619436834,-1.3020615725643705,-3.3000139629189364,-3.1893918166970048,-45.10807808683594,-19.747712401079546,-4.815881056497321,-49.40986135352334,-57.93765620851292,-30.21313634946524,-13.310652119236993
2025-03-02,-7.589625399280779,-1.7476099028606702,-7.560837663763522,-8.459839856583951,-39.027944096158215,-12.01889019231297,0.0,-42.62531334871974,-51.718645379980856,-25.415476087173804,-8.206177455398244
2025-03-03,-8.506167282218586,0.0,-8.477665068380363,-9.230600260070256,-47.43778638083301,-19.614303833998264,-13.51501552823246,-52.414448662388615,-60.60778719583656,-31.45960677111106,-15.119747871592265
2025-03-04,-10.889877256313051,0.0,-10.764440979774172,-11.759980588330295,-48.000227422777456,-18.598979179370634,-14.298828269991807,-53.57491406232096,-61.602784193814344,-31.89652577458397,-16.052120216628758
2025-03-05,-8.748571273538738,-0.3293127318150387,-8.620120777726676,-9.850165257222221,-46.025734800036524,-15.477421658590043,-10.877149451068123,-51.55946548364238,-59.95116180122822,-30.442287062974604,-14.11438664855541
2025-03-06,-8.192541526328304,-0.8511848561050882,-8.063308332670164,-9.632151254258437,-47.096356019072886,-16.11115511088064,-12.841184854014207,-52.98084680382268,-61.24542566869662,-31.200491921189677,-15.104128022384652
2025-03-07,-7.644369104974732,-2.6869369975630955,-7.676562793993725,-8.828680621561706,-48.323525515526704,-19.064650554788088,-12.938358792196322,-54.405690820912625,-62.581181221487626,-32.08058239443206,-15.985958222613611
2025-03-08,-7.335053740181535,-1.7428959285436614,-7.367355251566804,-8.215190841787031,-48.667875036934724,-19.55808227735886,-10.084441541732572,-55.00863578204355,-63.28409647624357,-32.342605084286596,-15.996728277512787
2025-03-09,-9.593916051730984,-0.23814604335624673,-9.625430160008397,-10.506673131609801,-53.45504724603486,-24.68362351011393,-15.25658532982313,-60.07381156915799,-67.70880836538497,-35.8838415457495,-20.17550972120071
2025-03-10,-9.782790849291942,0.0,-9.814239118849638,-11.023111618498975,-55.90908539517295,-26.705566717874657,-22.67415669578931,-62.9090274615654,-70.22053699215215,-37.75174875551123,-22.41246282251685
2025-03-11,-9.061030700886578,-0.5820104832165617,-8.964235403471884,-10.233247000016739,-53.688947547096156,-22.660381355932074,-17.909414753527937,-60.60801851046678,-68.23210387997524,-36.01912806097245,-20.445343271081725
2025-03-13,-9.141512922661327,-1.457232124032989,-9.044803290398255,-10.372955898444848,-54.60783090733804,-25.045102119421987,-18.138520560875293,-61.70567946453832,-69.27464675484605,-36.69037544193721,-21.13189351655799
2025-03-14,-8.62853996883464,-0.25506687536806044,-8.453412675960408,-9.660282657962359,-52.792034118152976,-22.36697247899653,-15.305571892326816,-59.71030979511668,-67.53742393694544,-35.29981596744303,-19.381964540536902
2025-03-15,-8.504660079903456,-0.41640600692790275,-8.068068969979656,-9.20559121041753,-51.51734698707201,-22.03486699131104,-12.986946938410654,-58.28780192043671,-66.25689831323734,-34.34057884763029,-18.304587714470966
2025-03-16,-8.688895551780755,-0.7677562698743313,-8.240378963705428,-9.172917383022135,-53.5336340405802,-23.679409355639642,-16.275729572660378,-60.43075373691899,-68.14430832210964,-35.82788228194418,-20.015862325479258
2025-03-17,-8.350905199721185,0.0,-7.898040280205519,-8.836718649957152,-51.528776293173216,-22.348877833387682,-13.787179809642328,-58.648385146010554,-66.57096935236989,-34.32566320375878,-18.592847507287185
2025-03-18,-9.17716196127991,-0.3049497611333265,-8.513411617770599,-9.584762772212311,-52.05389776968234,-23.54461803568656,-14.422048548893581,-59.29172563733351,-67.24593762177794,-34.68471370247202,-18.804638005236047
2025-03-19,-6.974366431204358,0.0,-6.480830164240101,-7.279298297503549,-49.9455486927758,-19.729934196813552,-8.294687534730784,-56.80181004156096,-65.13255540765783,-33.0889400027762,-16.46726704748777
2025-03-20,-6.890173240389153,0.0,-6.3303158211187895,-7.212988446193824,-51.419296783299274,-22.194883549922384,-9.573998169194313,-58.53935425731008,-66.756565142478,-34.17807537733762,-17.579250434706683
2025-03-21,-7.021767795408891,0.0,-6.844848850006365,-7.340635944722583,-51.84556036223701,-22.307603340682498,-6.645147858090869,-58.70079512439407,-66.88607805303616,-34.533974807947544,-17.748287176592484
2025-03-22,-5.793339065385148,0.0,-5.45707106826128,-6.08997483167915,-51.090464927197765,-22.514595642457685,-5.533026081759972,-57.8833130702342,-66.23208104371776,-33.95674013610462,-16.87007353765732
2025-03-23,-4.474615100320057,0.0,-4.016444849461715,-4.744809004244482,-50.47809769392927,-20.436850707955394,0.0,-56.676137449964955,-65.19413651306796,-33.46487272106391,-15.79383637467052
2025-03-24,-4.088323629540764,-0.5276781938230575,-3.6283006014310533,-4.359610160316714,-48.604353121884294,-19.130398188702593,0.0,-54.48602957642559,-63.297800038803466,-32.058736250973915,-13.925467130179609
